airline,destination,price,starting_point,days_after
Vistara,Kolkata,7484,Delhi,16
Vistara,Kolkata,7530,Delhi,16
Air_India,Kolkata,7249,Delhi,16
Air_India,Kolkata,7320,Delhi,16
Air_India,Kolkata,7535,Delhi,16
Vistara,Kolkata,7910,Delhi,16
Indigo,Kolkata,7602,Delhi,16
Vistara,Kolkata,8134,Delhi,16
Air_India,Kolkata,7786,Delhi,16
GO_FIRST,Kolkata,7790,Delhi,16
Indigo,Kolkata,7908,Delhi,16
Air_India,Kolkata,7955,Delhi,16
Vistara,Kolkata,8534,Delhi,16
AirAsia,Kolkata,8728,Delhi,16
Indigo,Kolkata,8885,Delhi,16
Air_India,Kolkata,9215,Delhi,16
Vistara,Kolkata,9611,Delhi,16
SpiceJet,Kolkata,9510,Delhi,16
Vistara,Kolkata,9926,Delhi,16
SpiceJet,Kolkata,9668,Delhi,16
Vistara,Kolkata,10112,Delhi,16
Vistara,Kolkata,10661,Delhi,16
Air_India,Kolkata,11365,Delhi,16
Vistara,Kolkata,12045,Delhi,16
Indigo,Kolkata,11926,Delhi,16
Indigo,Kolkata,13279,Delhi,16
Indigo,Kolkata,14744,Delhi,16
Air_India,Kolkata,32999,Delhi,16
Air_India,Kolkata,2482,Delhi,17
AirAsia,Kolkata,2480,Delhi,17
Air_India,Kolkata,2903,Delhi,17
Air_India,Kolkata,3428,Delhi,17
AirAsia,Kolkata,3999,Delhi,17
Vistara,Kolkata,4000,Delhi,17
Vistara,Kolkata,4210,Delhi,17
SpiceJet,Kolkata,3884,Delhi,17
Air_India,Kolkata,3971,Delhi,17
GO_FIRST,Kolkata,3999,Delhi,17
Indigo,Kolkata,3999,Delhi,17
SpiceJet,Kolkata,4000,Delhi,17
AirAsia,Kolkata,4031,Delhi,17
Indigo,Kolkata,4051,Delhi,17
SpiceJet,Kolkata,4077,Delhi,17
Indigo,Kolkata,4130,Delhi,17
Indigo,Kolkata,4239,Delhi,17
Indigo,Kolkata,4380,Delhi,17
GO_FIRST,Kolkata,4432,Delhi,17
Air_India,Kolkata,4426,Delhi,17
GO_FIRST,Kolkata,4430,Delhi,17
Air_India,Kolkata,4559,Delhi,17
Air_India,Kolkata,4748,Delhi,17
GO_FIRST,Kolkata,4893,Delhi,17
AirAsia,Kolkata,4915,Delhi,17
Air_India,Kolkata,4947,Delhi,17
AirAsia,Kolkata,5275,Delhi,17
Air_India,Kolkata,5276,Delhi,17
Air_India,Kolkata,5290,Delhi,17
GO_FIRST,Kolkata,5424,Delhi,17
Air_India,Kolkata,5591,Delhi,17
Air_India,Kolkata,5787,Delhi,17
GO_FIRST,Kolkata,5802,Delhi,17
Air_India,Kolkata,5805,Delhi,17
AirAsia,Kolkata,5953,Delhi,17
GO_FIRST,Kolkata,5954,Delhi,17
Indigo,Kolkata,5955,Delhi,17
Air_India,Kolkata,6011,Delhi,17
Air_India,Kolkata,6120,Delhi,17
Vistara,Kolkata,6578,Delhi,17
GO_FIRST,Kolkata,6395,Delhi,17
Indigo,Kolkata,6416,Delhi,17
Indigo,Kolkata,6443,Delhi,17
AirAsia,Kolkata,6443,Delhi,17
Vistara,Kolkata,6840,Delhi,17
Indigo,Kolkata,6533,Delhi,17
Air_India,Kolkata,6540,Delhi,17
Vistara,Kolkata,7123,Delhi,17
Vistara,Kolkata,7221,Delhi,17
Air_India,Kolkata,6946,Delhi,17
Vistara,Kolkata,7346,Delhi,17
Vistara,Kolkata,7385,Delhi,17
Indigo,Kolkata,7037,Delhi,17
Indigo,Kolkata,7096,Delhi,17
Vistara,Kolkata,7484,Delhi,17
Vistara,Kolkata,7504,Delhi,17
Vistara,Kolkata,7530,Delhi,17
Air_India,Kolkata,7249,Delhi,17
Vistara,Kolkata,7609,Delhi,17
SpiceJet,Kolkata,7320,Delhi,17
Air_India,Kolkata,7366,Delhi,17
Vistara,Kolkata,7805,Delhi,17
Air_India,Kolkata,7535,Delhi,17
Vistara,Kolkata,7904,Delhi,17
Vistara,Kolkata,8029,Delhi,17
Vistara,Kolkata,8134,Delhi,17
GO_FIRST,Kolkata,7790,Delhi,17
Indigo,Kolkata,7908,Delhi,17
Air_India,Kolkata,7955,Delhi,17
Air_India,Kolkata,8046,Delhi,17
Vistara,Kolkata,8534,Delhi,17
AirAsia,Kolkata,8193,Delhi,17
Air_India,Kolkata,8206,Delhi,17
Vistara,Kolkata,8883,Delhi,17
SpiceJet,Kolkata,9510,Delhi,17
Air_India,Kolkata,9523,Delhi,17
SpiceJet,Kolkata,9668,Delhi,17
Indigo,Kolkata,9735,Delhi,17
Vistara,Kolkata,10241,Delhi,17
Indigo,Kolkata,9893,Delhi,17
SpiceJet,Kolkata,10088,Delhi,17
Vistara,Kolkata,10580,Delhi,17
Vistara,Kolkata,11730,Delhi,17
Indigo,Kolkata,11821,Delhi,17
Vistara,Kolkata,14959,Delhi,17
Indigo,Kolkata,15248,Delhi,17
Air_India,Kolkata,24272,Delhi,17
Air_India,Kolkata,28484,Delhi,17
Air_India,Kolkata,2482,Delhi,18
AirAsia,Kolkata,2480,Delhi,18
Air_India,Kolkata,2903,Delhi,18
Air_India,Kolkata,3428,Delhi,18
AirAsia,Kolkata,3999,Delhi,18
Vistara,Kolkata,4000,Delhi,18
Vistara,Kolkata,4210,Delhi,18
SpiceJet,Kolkata,3884,Delhi,18
Indigo,Kolkata,3961,Delhi,18
GO_FIRST,Kolkata,3999,Delhi,18
Indigo,Kolkata,3999,Delhi,18
SpiceJet,Kolkata,4000,Delhi,18
AirAsia,Kolkata,4031,Delhi,18
GO_FIRST,Kolkata,4039,Delhi,18
Air_India,Kolkata,4345,Delhi,18
Indigo,Kolkata,4380,Delhi,18
GO_FIRST,Kolkata,4394,Delhi,18
Air_India,Kolkata,4426,Delhi,18
GO_FIRST,Kolkata,4546,Delhi,18
Air_India,Kolkata,4559,Delhi,18
Air_India,Kolkata,4748,Delhi,18
Air_India,Kolkata,4765,Delhi,18
Indigo,Kolkata,4776,Delhi,18
SpiceJet,Kolkata,4898,Delhi,18
Indigo,Kolkata,4946,Delhi,18
SpiceJet,Kolkata,5214,Delhi,18
Indigo,Kolkata,5225,Delhi,18
AirAsia,Kolkata,5275,Delhi,18
Air_India,Kolkata,5276,Delhi,18
Indigo,Kolkata,5430,Delhi,18
Indigo,Kolkata,5808,Delhi,18
Indigo,Kolkata,5955,Delhi,18
Air_India,Kolkata,5805,Delhi,18
Air_India,Kolkata,5820,Delhi,18
GO_FIRST,Kolkata,5954,Delhi,18
Air_India,Kolkata,6120,Delhi,18
Vistara,Kolkata,6578,Delhi,18
Air_India,Kolkata,6311,Delhi,18
GO_FIRST,Kolkata,6395,Delhi,18
Indigo,Kolkata,6443,Delhi,18
Vistara,Kolkata,6840,Delhi,18
Air_India,Kolkata,6540,Delhi,18
Air_India,Kolkata,6542,Delhi,18
Air_India,Kolkata,6590,Delhi,18
Air_India,Kolkata,6626,Delhi,18
Vistara,Kolkata,7221,Delhi,18
Vistara,Kolkata,7280,Delhi,18
Air_India,Kolkata,6946,Delhi,18
Air_India,Kolkata,7046,Delhi,18
Indigo,Kolkata,7096,Delhi,18
Vistara,Kolkata,7484,Delhi,18
Vistara,Kolkata,7504,Delhi,18
Air_India,Kolkata,7249,Delhi,18
GO_FIRST,Kolkata,7410,Delhi,18
Vistara,Kolkata,7904,Delhi,18
Vistara,Kolkata,7910,Delhi,18
Vistara,Kolkata,8134,Delhi,18
GO_FIRST,Kolkata,7790,Delhi,18
Vistara,Kolkata,8534,Delhi,18
SpiceJet,Kolkata,9510,Delhi,18
Indigo,Kolkata,8885,Delhi,18
Vistara,Kolkata,9349,Delhi,18
Vistara,Kolkata,9611,Delhi,18
Indigo,Kolkata,9373,Delhi,18
Air_India,Kolkata,9523,Delhi,18
SpiceJet,Kolkata,9668,Delhi,18
Vistara,Kolkata,10318,Delhi,18
Air_India,Kolkata,10052,Delhi,18
Air_India,Kolkata,10558,Delhi,18
Vistara,Kolkata,11100,Delhi,18
SpiceJet,Kolkata,11452,Delhi,18
Indigo,Kolkata,12791,Delhi,18
Indigo,Kolkata,13620,Delhi,18
Air_India,Kolkata,2482,Delhi,19
AirAsia,Kolkata,2480,Delhi,19
AirAsia,Kolkata,3175,Delhi,19
Air_India,Kolkata,3428,Delhi,19
AirAsia,Kolkata,3999,Delhi,19
Vistara,Kolkata,4000,Delhi,19
Indigo,Kolkata,3677,Delhi,19
Vistara,Kolkata,4210,Delhi,19
Air_India,Kolkata,3971,Delhi,19
Indigo,Kolkata,3999,Delhi,19
GO_FIRST,Kolkata,3999,Delhi,19
SpiceJet,Kolkata,4000,Delhi,19
GO_FIRST,Kolkata,4039,Delhi,19
Indigo,Kolkata,4130,Delhi,19
Indigo,Kolkata,4257,Delhi,19
Indigo,Kolkata,4293,Delhi,19
Air_India,Kolkata,4345,Delhi,19
GO_FIRST,Kolkata,4394,Delhi,19
SpiceJet,Kolkata,4417,Delhi,19
Indigo,Kolkata,4472,Delhi,19
Air_India,Kolkata,4559,Delhi,19
Air_India,Kolkata,4748,Delhi,19
Air_India,Kolkata,4765,Delhi,19
Air_India,Kolkata,4874,Delhi,19
SpiceJet,Kolkata,4898,Delhi,19
AirAsia,Kolkata,4915,Delhi,19
GO_FIRST,Kolkata,4964,Delhi,19
Indigo,Kolkata,5015,Delhi,19
Air_India,Kolkata,5056,Delhi,19
Indigo,Kolkata,5194,Delhi,19
SpiceJet,Kolkata,5214,Delhi,19
AirAsia,Kolkata,5275,Delhi,19
Indigo,Kolkata,5955,Delhi,19
Indigo,Kolkata,5724,Delhi,19
Air_India,Kolkata,5805,Delhi,19
Air_India,Kolkata,5820,Delhi,19
GO_FIRST,Kolkata,5954,Delhi,19
Indigo,Kolkata,6443,Delhi,19
Air_India,Kolkata,6120,Delhi,19
Air_India,Kolkata,6275,Delhi,19
Air_India,Kolkata,6311,Delhi,19
GO_FIRST,Kolkata,6395,Delhi,19
Vistara,Kolkata,6840,Delhi,19
Indigo,Kolkata,6496,Delhi,19
Vistara,Kolkata,7070,Delhi,19
Air_India,Kolkata,6770,Delhi,19
Vistara,Kolkata,7280,Delhi,19
Air_India,Kolkata,6946,Delhi,19
Vistara,Kolkata,7484,Delhi,19
Vistara,Kolkata,7490,Delhi,19
Vistara,Kolkata,7504,Delhi,19
Air_India,Kolkata,7249,Delhi,19
Air_India,Kolkata,7366,Delhi,19
GO_FIRST,Kolkata,7410,Delhi,19
Vistara,Kolkata,7904,Delhi,19
Vistara,Kolkata,7910,Delhi,19
Air_India,Kolkata,7570,Delhi,19
Vistara,Kolkata,8134,Delhi,19
Air_India,Kolkata,7786,Delhi,19
GO_FIRST,Kolkata,7790,Delhi,19
GO_FIRST,Kolkata,7938,Delhi,19
Air_India,Kolkata,7990,Delhi,19
Vistara,Kolkata,8534,Delhi,19
GO_FIRST,Kolkata,8274,Delhi,19
SpiceJet,Kolkata,9510,Delhi,19
Vistara,Kolkata,9611,Delhi,19
SpiceJet,Kolkata,9668,Delhi,19
Vistara,Kolkata,10580,Delhi,19
Air_India,Kolkata,10558,Delhi,19
Vistara,Kolkata,11730,Delhi,19
Indigo,Kolkata,13933,Delhi,19
Air_India,Kolkata,2482,Delhi,20
AirAsia,Kolkata,2480,Delhi,20
AirAsia,Kolkata,3175,Delhi,20
Air_India,Kolkata,3428,Delhi,20
AirAsia,Kolkata,3999,Delhi,20
Vistara,Kolkata,4000,Delhi,20
Indigo,Kolkata,3677,Delhi,20
Indigo,Kolkata,3999,Delhi,20
GO_FIRST,Kolkata,3999,Delhi,20
SpiceJet,Kolkata,4000,Delhi,20
GO_FIRST,Kolkata,4039,Delhi,20
Indigo,Kolkata,4130,Delhi,20
Air_India,Kolkata,4345,Delhi,20
GO_FIRST,Kolkata,4394,Delhi,20
SpiceJet,Kolkata,4417,Delhi,20
Air_India,Kolkata,4426,Delhi,20
GO_FIRST,Kolkata,4546,Delhi,20
Air_India,Kolkata,4559,Delhi,20
SpiceJet,Kolkata,4587,Delhi,20
Air_India,Kolkata,4748,Delhi,20
Air_India,Kolkata,4765,Delhi,20
Air_India,Kolkata,4874,Delhi,20
Indigo,Kolkata,4905,Delhi,20
SpiceJet,Kolkata,4898,Delhi,20
Air_India,Kolkata,5056,Delhi,20
AirAsia,Kolkata,5275,Delhi,20
Indigo,Kolkata,5278,Delhi,20
Indigo,Kolkata,5808,Delhi,20
Indigo,Kolkata,5522,Delhi,20
Indigo,Kolkata,5955,Delhi,20
Indigo,Kolkata,5724,Delhi,20
Air_India,Kolkata,5805,Delhi,20
GO_FIRST,Kolkata,5954,Delhi,20
Indigo,Kolkata,6443,Delhi,20
Air_India,Kolkata,6275,Delhi,20
Air_India,Kolkata,6311,Delhi,20
GO_FIRST,Kolkata,6395,Delhi,20
AirAsia,Kolkata,6443,Delhi,20
Vistara,Kolkata,6840,Delhi,20
Air_India,Kolkata,6542,Delhi,20
Air_India,Kolkata,6590,Delhi,20
Indigo,Kolkata,6873,Delhi,20
Vistara,Kolkata,7280,Delhi,20
Indigo,Kolkata,6932,Delhi,20
Air_India,Kolkata,7005,Delhi,20
Vistara,Kolkata,7385,Delhi,20
Indigo,Kolkata,7096,Delhi,20
Vistara,Kolkata,7484,Delhi,20
Air_India,Kolkata,7150,Delhi,20
Vistara,Kolkata,7504,Delhi,20
GO_FIRST,Kolkata,7410,Delhi,20
Vistara,Kolkata,7904,Delhi,20
Vistara,Kolkata,7910,Delhi,20
Vistara,Kolkata,8134,Delhi,20
GO_FIRST,Kolkata,7790,Delhi,20
Air_India,Kolkata,8046,Delhi,20
Vistara,Kolkata,8435,Delhi,20
Vistara,Kolkata,8534,Delhi,20
SpiceJet,Kolkata,9510,Delhi,20
Vistara,Kolkata,9611,Delhi,20
SpiceJet,Kolkata,9668,Delhi,20
Vistara,Kolkata,10580,Delhi,20
Air_India,Kolkata,10262,Delhi,20
Vistara,Kolkata,10661,Delhi,20
Air_India,Kolkata,10558,Delhi,20
Vistara,Kolkata,10976,Delhi,20
Vistara,Kolkata,11100,Delhi,20
Air_India,Kolkata,10768,Delhi,20
Indigo,Kolkata,18713,Delhi,20
Air_India,Kolkata,2482,Delhi,21
AirAsia,Kolkata,2480,Delhi,21
Air_India,Kolkata,2903,Delhi,21
AirAsia,Kolkata,3175,Delhi,21
Air_India,Kolkata,3428,Delhi,21
AirAsia,Kolkata,3999,Delhi,21
Vistara,Kolkata,4000,Delhi,21
Indigo,Kolkata,3677,Delhi,21
Vistara,Kolkata,4210,Delhi,21
Indigo,Kolkata,3999,Delhi,21
GO_FIRST,Kolkata,3999,Delhi,21
SpiceJet,Kolkata,4000,Delhi,21
AirAsia,Kolkata,4031,Delhi,21
GO_FIRST,Kolkata,4039,Delhi,21
Indigo,Kolkata,4130,Delhi,21
Indigo,Kolkata,4257,Delhi,21
Indigo,Kolkata,4293,Delhi,21
Indigo,Kolkata,4380,Delhi,21
GO_FIRST,Kolkata,4394,Delhi,21
SpiceJet,Kolkata,4417,Delhi,21
Indigo,Kolkata,4472,Delhi,21
GO_FIRST,Kolkata,4546,Delhi,21
Air_India,Kolkata,4559,Delhi,21
SpiceJet,Kolkata,4691,Delhi,21
Air_India,Kolkata,4741,Delhi,21
Air_India,Kolkata,4748,Delhi,21
Air_India,Kolkata,4870,Delhi,21
Air_India,Kolkata,4874,Delhi,21
SpiceJet,Kolkata,4898,Delhi,21
Indigo,Kolkata,5131,Delhi,21
Air_India,Kolkata,5276,Delhi,21
Air_India,Kolkata,5290,Delhi,21
Air_India,Kolkata,5294,Delhi,21
Indigo,Kolkata,5808,Delhi,21
Indigo,Kolkata,5955,Delhi,21
Indigo,Kolkata,5724,Delhi,21
Air_India,Kolkata,5805,Delhi,21
Air_India,Kolkata,5820,Delhi,21
GO_FIRST,Kolkata,5954,Delhi,21
Indigo,Kolkata,6008,Delhi,21
Vistara,Kolkata,6578,Delhi,21
Air_India,Kolkata,6275,Delhi,21
Air_India,Kolkata,6311,Delhi,21
GO_FIRST,Kolkata,6395,Delhi,21
Vistara,Kolkata,6808,Delhi,21
Vistara,Kolkata,6840,Delhi,21
Air_India,Kolkata,6542,Delhi,21
Air_India,Kolkata,6590,Delhi,21
Vistara,Kolkata,7221,Delhi,21
Vistara,Kolkata,7280,Delhi,21
Air_India,Kolkata,6946,Delhi,21
Air_India,Kolkata,7005,Delhi,21
Vistara,Kolkata,7484,Delhi,21
Vistara,Kolkata,7490,Delhi,21
Vistara,Kolkata,7504,Delhi,21
Indigo,Kolkata,7688,Delhi,21
Air_India,Kolkata,7249,Delhi,21
Air_India,Kolkata,7366,Delhi,21
GO_FIRST,Kolkata,7410,Delhi,21
Air_India,Kolkata,7535,Delhi,21
Vistara,Kolkata,7904,Delhi,21
Vistara,Kolkata,7910,Delhi,21
Vistara,Kolkata,8134,Delhi,21
GO_FIRST,Kolkata,7790,Delhi,21
Vistara,Kolkata,8534,Delhi,21
GO_FIRST,Kolkata,8850,Delhi,21
SpiceJet,Kolkata,9510,Delhi,21
Vistara,Kolkata,9611,Delhi,21
Air_India,Kolkata,9523,Delhi,21
Vistara,Kolkata,10031,Delhi,21
Vistara,Kolkata,10346,Delhi,21
Air_India,Kolkata,10052,Delhi,21
Vistara,Kolkata,10580,Delhi,21
Air_India,Kolkata,10558,Delhi,21
Vistara,Kolkata,11730,Delhi,21
Indigo,Kolkata,12165,Delhi,21
Air_India,Kolkata,2482,Delhi,22
AirAsia,Kolkata,2480,Delhi,22
AirAsia,Kolkata,3175,Delhi,22
Air_India,Kolkata,3428,Delhi,22
AirAsia,Kolkata,3999,Delhi,22
Vistara,Kolkata,4000,Delhi,22
Indigo,Kolkata,3677,Delhi,22
Air_India,Kolkata,3925,Delhi,22
Indigo,Kolkata,3999,Delhi,22
GO_FIRST,Kolkata,3999,Delhi,22
SpiceJet,Kolkata,4000,Delhi,22
AirAsia,Kolkata,4031,Delhi,22
GO_FIRST,Kolkata,4039,Delhi,22
Indigo,Kolkata,4130,Delhi,22
Indigo,Kolkata,4257,Delhi,22
Indigo,Kolkata,4380,Delhi,22
GO_FIRST,Kolkata,4394,Delhi,22
SpiceJet,Kolkata,4417,Delhi,22
Air_India,Kolkata,4426,Delhi,22
Indigo,Kolkata,4472,Delhi,22
GO_FIRST,Kolkata,4546,Delhi,22
Air_India,Kolkata,4559,Delhi,22
Air_India,Kolkata,4748,Delhi,22
Indigo,Kolkata,4776,Delhi,22
SpiceJet,Kolkata,4898,Delhi,22
Indigo,Kolkata,5225,Delhi,22
AirAsia,Kolkata,5275,Delhi,22
Indigo,Kolkata,5808,Delhi,22
Indigo,Kolkata,5955,Delhi,22
Indigo,Kolkata,5724,Delhi,22
Air_India,Kolkata,5805,Delhi,22
SpiceJet,Kolkata,5948,Delhi,22
GO_FIRST,Kolkata,5954,Delhi,22
Indigo,Kolkata,6443,Delhi,22
Vistara,Kolkata,6578,Delhi,22
Air_India,Kolkata,6275,Delhi,22
Air_India,Kolkata,6311,Delhi,22
GO_FIRST,Kolkata,6395,Delhi,22
Vistara,Kolkata,6840,Delhi,22
Vistara,Kolkata,7070,Delhi,22
Vistara,Kolkata,7221,Delhi,22
Vistara,Kolkata,7280,Delhi,22
Air_India,Kolkata,7010,Delhi,22
Vistara,Kolkata,7484,Delhi,22
Vistara,Kolkata,7490,Delhi,22
Vistara,Kolkata,7504,Delhi,22
Air_India,Kolkata,7249,Delhi,22
Indigo,Kolkata,7398,Delhi,22
GO_FIRST,Kolkata,7410,Delhi,22
Air_India,Kolkata,7521,Delhi,22
Vistara,Kolkata,7904,Delhi,22
Vistara,Kolkata,7910,Delhi,22
Vistara,Kolkata,8120,Delhi,22
Vistara,Kolkata,8134,Delhi,22
GO_FIRST,Kolkata,7790,Delhi,22
Vistara,Kolkata,8534,Delhi,22
Air_India,Kolkata,8416,Delhi,22
Air_India,Kolkata,8836,Delhi,22
SpiceJet,Kolkata,9510,Delhi,22
Indigo,Kolkata,9373,Delhi,22
SpiceJet,Kolkata,9668,Delhi,22
Vistara,Kolkata,10031,Delhi,22
Vistara,Kolkata,10318,Delhi,22
Air_India,Kolkata,10052,Delhi,22
Vistara,Kolkata,10661,Delhi,22
Air_India,Kolkata,10558,Delhi,22
Vistara,Kolkata,11100,Delhi,22
Indigo,Kolkata,12742,Delhi,22
Air_India,Kolkata,2482,Delhi,23
AirAsia,Kolkata,2480,Delhi,23
AirAsia,Kolkata,3175,Delhi,23
Air_India,Kolkata,3428,Delhi,23
AirAsia,Kolkata,3999,Delhi,23
Vistara,Kolkata,4000,Delhi,23
Indigo,Kolkata,3677,Delhi,23
GO_FIRST,Kolkata,3999,Delhi,23
Indigo,Kolkata,3999,Delhi,23
SpiceJet,Kolkata,4000,Delhi,23
AirAsia,Kolkata,4031,Delhi,23
GO_FIRST,Kolkata,4039,Delhi,23
Indigo,Kolkata,4130,Delhi,23
Indigo,Kolkata,4239,Delhi,23
Indigo,Kolkata,4257,Delhi,23
Indigo,Kolkata,4293,Delhi,23
Air_India,Kolkata,4345,Delhi,23
Indigo,Kolkata,4380,Delhi,23
GO_FIRST,Kolkata,4394,Delhi,23
SpiceJet,Kolkata,4417,Delhi,23
Air_India,Kolkata,4426,Delhi,23
GO_FIRST,Kolkata,4546,Delhi,23
Air_India,Kolkata,4559,Delhi,23
Air_India,Kolkata,4748,Delhi,23
Air_India,Kolkata,4765,Delhi,23
SpiceJet,Kolkata,4898,Delhi,23
Air_India,Kolkata,5161,Delhi,23
Air_India,Kolkata,5294,Delhi,23
Indigo,Kolkata,5955,Delhi,23
Indigo,Kolkata,5724,Delhi,23
Air_India,Kolkata,5805,Delhi,23
Indigo,Kolkata,6438,Delhi,23
GO_FIRST,Kolkata,5954,Delhi,23
Air_India,Kolkata,6030,Delhi,23
Indigo,Kolkata,6102,Delhi,23
Air_India,Kolkata,6120,Delhi,23
Vistara,Kolkata,6578,Delhi,23
Air_India,Kolkata,6275,Delhi,23
Air_India,Kolkata,6311,Delhi,23
GO_FIRST,Kolkata,6395,Delhi,23
Indigo,Kolkata,6443,Delhi,23
Vistara,Kolkata,6840,Delhi,23
Air_India,Kolkata,6542,Delhi,23
Air_India,Kolkata,6626,Delhi,23
Vistara,Kolkata,7221,Delhi,23
Air_India,Kolkata,7010,Delhi,23
Vistara,Kolkata,7484,Delhi,23
Air_India,Kolkata,7249,Delhi,23
GO_FIRST,Kolkata,7410,Delhi,23
Air_India,Kolkata,7522,Delhi,23
SpiceJet,Kolkata,7557,Delhi,23
Vistara,Kolkata,7910,Delhi,23
Vistara,Kolkata,8134,Delhi,23
GO_FIRST,Kolkata,7790,Delhi,23
Air_India,Kolkata,7955,Delhi,23
Air_India,Kolkata,7996,Delhi,23
Vistara,Kolkata,8534,Delhi,23
SpiceJet,Kolkata,9510,Delhi,23
Vistara,Kolkata,9349,Delhi,23
Vistara,Kolkata,9611,Delhi,23
Air_India,Kolkata,10052,Delhi,23
Vistara,Kolkata,10661,Delhi,23
Vistara,Kolkata,10680,Delhi,23
Air_India,Kolkata,10558,Delhi,23
Vistara,Kolkata,11730,Delhi,23
Indigo,Kolkata,11814,Delhi,23
Air_India,Kolkata,16514,Delhi,23
Air_India,Kolkata,2482,Delhi,24
AirAsia,Kolkata,2480,Delhi,24
AirAsia,Kolkata,3175,Delhi,24
Air_India,Kolkata,3428,Delhi,24
AirAsia,Kolkata,3999,Delhi,24
Air_India,Kolkata,3610,Delhi,24
Vistara,Kolkata,4000,Delhi,24
Indigo,Kolkata,3677,Delhi,24
Vistara,Kolkata,4210,Delhi,24
GO_FIRST,Kolkata,3999,Delhi,24
Indigo,Kolkata,3999,Delhi,24
SpiceJet,Kolkata,4000,Delhi,24
Air_India,Kolkata,4030,Delhi,24
AirAsia,Kolkata,4031,Delhi,24
GO_FIRST,Kolkata,4039,Delhi,24
Indigo,Kolkata,4051,Delhi,24
Indigo,Kolkata,4118,Delhi,24
Indigo,Kolkata,4130,Delhi,24
Indigo,Kolkata,4257,Delhi,24
GO_FIRST,Kolkata,4327,Delhi,24
Indigo,Kolkata,4380,Delhi,24
GO_FIRST,Kolkata,4394,Delhi,24
SpiceJet,Kolkata,4417,Delhi,24
Air_India,Kolkata,4527,Delhi,24
Air_India,Kolkata,4559,Delhi,24
Air_India,Kolkata,4741,Delhi,24
SpiceJet,Kolkata,4898,Delhi,24
Indigo,Kolkata,4946,Delhi,24
Air_India,Kolkata,4947,Delhi,24
Air_India,Kolkata,4979,Delhi,24
Air_India,Kolkata,5168,Delhi,24
AirAsia,Kolkata,5275,Delhi,24
Air_India,Kolkata,5276,Delhi,24
Indigo,Kolkata,5383,Delhi,24
Indigo,Kolkata,5472,Delhi,24
Indigo,Kolkata,5955,Delhi,24
Air_India,Kolkata,5591,Delhi,24
Indigo,Kolkata,5724,Delhi,24
Air_India,Kolkata,5805,Delhi,24
Indigo,Kolkata,5808,Delhi,24
GO_FIRST,Kolkata,5954,Delhi,24
Vistara,Kolkata,6578,Delhi,24
Air_India,Kolkata,6275,Delhi,24
GO_FIRST,Kolkata,6395,Delhi,24
Indigo,Kolkata,6958,Delhi,24
Vistara,Kolkata,6808,Delhi,24
Air_India,Kolkata,6590,Delhi,24
Vistara,Kolkata,7031,Delhi,24
Vistara,Kolkata,7221,Delhi,24
Air_India,Kolkata,6946,Delhi,24
Vistara,Kolkata,7346,Delhi,24
Air_India,Kolkata,7366,Delhi,24
GO_FIRST,Kolkata,7410,Delhi,24
Air_India,Kolkata,7521,Delhi,24
Air_India,Kolkata,7535,Delhi,24
SpiceJet,Kolkata,7557,Delhi,24
Vistara,Kolkata,8134,Delhi,24
Air_India,Kolkata,7786,Delhi,24
GO_FIRST,Kolkata,7790,Delhi,24
Air_India,Kolkata,7891,Delhi,24
Air_India,Kolkata,7955,Delhi,24
Vistara,Kolkata,8534,Delhi,24
Air_India,Kolkata,8311,Delhi,24
Air_India,Kolkata,8509,Delhi,24
SpiceJet,Kolkata,9510,Delhi,24
Vistara,Kolkata,9349,Delhi,24
Vistara,Kolkata,9664,Delhi,24
Air_India,Kolkata,10052,Delhi,24
Vistara,Kolkata,10633,Delhi,24
GO_FIRST,Kolkata,10498,Delhi,24
Vistara,Kolkata,11730,Delhi,24
Indigo,Kolkata,12302,Delhi,24
Vistara,Kolkata,14171,Delhi,24
Air_India,Kolkata,16934,Delhi,24
Air_India,Kolkata,2482,Delhi,25
AirAsia,Kolkata,2480,Delhi,25
Air_India,Kolkata,2903,Delhi,25
AirAsia,Kolkata,3175,Delhi,25
Air_India,Kolkata,3428,Delhi,25
AirAsia,Kolkata,3999,Delhi,25
Air_India,Kolkata,3610,Delhi,25
Vistara,Kolkata,4000,Delhi,25
Indigo,Kolkata,3677,Delhi,25
GO_FIRST,Kolkata,3820,Delhi,25
Indigo,Kolkata,3961,Delhi,25
GO_FIRST,Kolkata,3999,Delhi,25
Indigo,Kolkata,3999,Delhi,25
SpiceJet,Kolkata,4000,Delhi,25
Air_India,Kolkata,4030,Delhi,25
AirAsia,Kolkata,4031,Delhi,25
Indigo,Kolkata,4130,Delhi,25
GO_FIRST,Kolkata,4327,Delhi,25
Indigo,Kolkata,4380,Delhi,25
GO_FIRST,Kolkata,4394,Delhi,25
SpiceJet,Kolkata,4417,Delhi,25
Air_India,Kolkata,4426,Delhi,25
Indigo,Kolkata,4472,Delhi,25
Air_India,Kolkata,4559,Delhi,25
Air_India,Kolkata,4741,Delhi,25
Air_India,Kolkata,4748,Delhi,25
Indigo,Kolkata,4776,Delhi,25
Indigo,Kolkata,5194,Delhi,25
Indigo,Kolkata,4905,Delhi,25
SpiceJet,Kolkata,4898,Delhi,25
SpiceJet,Kolkata,5214,Delhi,25
Indigo,Kolkata,5225,Delhi,25
Indigo,Kolkata,5237,Delhi,25
Air_India,Kolkata,5276,Delhi,25
